parameter,non_na_n,tau,p.value,slope,trend,mean_value,percent_change
CHL_comp,47,-0.10189913213253021,0.3174530267715454,-0.026560975609756086,Stable,6.619776595744681,-0.4012367370045386
SPCD_epi,47,-0.4135732650756836,4.628743408829905e-5,-0.07028571428571431,Improving,18.939148936170213,-0.3711133722143228
PH_epi,47,-0.21096883714199066,0.03812478110194206,-0.0052941176470588155,Worsening,6.1668085106382975,-0.08584858177331091
TP_epi,47,-0.35984405875205994,5.435656639747322e-4,-0.11538461538461539,Improving,9.761702127659575,-1.1820132787874722
TP_hypo,46,-0.2612728178501129,0.012740234844386578,-0.14705882352941177,Improving,20.32608695652174,-0.7234979553318653
SECCHI,47,0.31798693537712097,0.0020036697387695313,0.015999999999999997,Improving,3.1601063829787233,0.5063120686753071
