parameter,non_na_n,tau,p.value,slope,trend,mean_value,percent_change
CHL_comp,119,-0.1569576983335707,0.011406977576902122,-0.08863632792420661,Improving,9.929573109243698,-0.8926499351889836
PH_epi,119,-0.12733228884774248,0.0401351296057304,-0.0049999874830243835,Worsening,6.886672268907563,-0.07260382500846864
SECCHI,116,-0.020239880059970013,0.7472377214608033,1.862645149230957e-9,Stable,2.8010775862068966,6.649744935317105e-8
SPCD_epi,119,0.4016521862982481,9.322076444107097e-11,1.5811448478698669,Worsening,107.36663865546218,1.4726593545912667
TP_epi,120,0.03697478991596639,0.5498702338519408,8.568167686462402e-8,Stable,11.1285,7.699301510951522e-7
TP_hypo,119,-0.01410055547642786,0.8216503969516218,-1.5832483768463135e-8,Stable,13.96,-1.134132075104809e-7
